Word,Count,Year
card,1,1966
forced,1,1966
compare,1,1966
investigation,1,1966
nearby,1,1966
portable,1,1966
picked,1,1966
scatter,1,1966
ash,1,1966
flame,1,1966
cough,1,1966
sorry,1,1966
footage,1,1966
forty,1,1966
twenty,1,1966
escaped,1,1966
sheesh,1,1966
glare,1,1966
interview,1,1966
preview,1,1966
definitely,1,1966
borrow,1,1966
fella,1,1966
drum,1,1966
likeawwww,1,1966
cookin,1,1966
smokin,1,1966
temperature,1,1966
hind,1,1966
dime,1,1966
heartless,1,1966
misery,1,1966
playin,1,1966
likewhen,1,1966
exactly,1,1966
waited,1,1966
likeit,1,1966
started,1,1966
queue,1,1966
ice,1,1966
melting,1,1966
sheltering,1,1966
vow,1,1966
quickly,1,1966
newborn,1,1966
happens,1,1966
fade,1,1966
facing,1,1966
foresee,1,1966
happening,1,1966
blotted,1,1966
dressin,1,1966
kitty,1,1966
corner,1,1966
wheezin,1,1966
rooftop,1,1966
takin,1,1966
blowin,1,1966
lawn,1,1966
woke,1,1966
starrin,1,1966
passin,1,1966
droppin,1,1966
load,1,1966
pie,1,1966
bein,1,1966
sleepy,1,1966
bull,1,1966
toad,1,1966
prick,1,1966
refuse,1,1966
sense,1,1966
doorstep,1,1966
pit,1,1966
ashamed,1,1966
pleadin,1,1966
darlin,1,1966
quick,1,1966
rise,1,1966
fleeting,1,1966
glimpse,1,1966
fading,1,1966
horizon,1,1966
floating,1,1966
motion,1,1966
distant,1,1966
pair,1,1966
meadow,1,1966
echo,1,1966
canyon,1,1966
ruin,1,1966
glided,1,1966
december,1,1966
gazing,1,1966
freshly,1,1966
fallen,1,1966
silent,1,1966
shroud,1,1966
fortress,1,1966
steep,1,1966
mighty,1,1966
penetrate,1,1966
laughter,1,1966
disdain,1,1966
sleeping,1,1966
wont,1,1966
disturb,1,1966
slumber,1,1966
died,1,1966
poetry,1,1966
protect,1,1966
shielded,1,1966
armor,1,1966
womb,1,1966
charles,1,1966
happenin,1,1966
mugger,1,1966
thief,1,1966
twelve,1,1966
locked,1,1966
strangler,1,1966
list,1,1966
join,1,1966
rank,1,1966
selfish,1,1966
likehooray,1,1966
meek,1,1966
dove,1,1966
beggin,1,1966
absence,1,1966
hundred,1,1966
walked,1,1966
whisper,1,1966
suggest,1,1966
underneath,1,1966
beware,1,1966
careful,1,1966
swingin,1,1966
riviera,1,1966
layin,1,1966
bombay,1,1966
kissing,1,1966
persuasive,1,1966
bunny,1,1966
mousy,1,1966
distracted,1,1966
sister,1,1966
risk,1,1966
sittin,1,1966
railway,1,1966
destination,1,1966
tour,1,1966
suitcase,1,1966
neatly,1,1966
planned,1,1966
poet,1,1966
endless,1,1966
cigarette,1,1966
magazine,1,1966
movie,1,1966
reminds,1,1966
mediocrity,1,1966
shirt,1,1966
envy,1,1966
apple,1,1966
stepping,1,1966
raised,1,1966
butler,1,1966
average,1,1966
football,1,1966
hero,1,1966
smooth,1,1966
juan,1,1966
pocket,1,1966
hahahahaha,1,1966
rode,1,1966
horse,1,1966
season,1,1966
grew,1,1966
shoot,1,1966
sang,1,1966
bell,1,1966
rang,1,1966
sloop,1,1966
grandfather,1,1966
nassau,1,1966
roam,1,1966
drinkin,1,1966
mate,1,1966
drunk,1,1966
trunk,1,1966
constable,1,1966
sheriff,1,1966
cook,1,1966
caught,1,1966
fit,1,1966
grit,1,1966
ate,1,1966
corn,1,1966
certain,1,1966
dismal,1,1966
dull,1,1966
affair,1,1966
centre,1,1966
loud,1,1966
edged,1,1966
messed,1,1966
treating,1,1966
rearrange,1,1966
disarranging,1,1966
depressed,1,1966
fraction,1,1966
satisfaction,1,1966
reactionyou,1,1966
madam,1,1966
based,1,1966
novel,1,1966
lear,1,1966
clinging,1,1966
wife,1,1966
working,1,1966
daily,1,1966
mail,1,1966
page,1,1966
return,1,1966
suddenly,1,1966
pure,1,1966
delight,1,1966
count,1,1966
posse,1,1966
tenderness,1,1966
pleasin,1,1966
personality,1,1966
rare,1,1966
judge,1,1966
untrue,1,1966
pat,1,1966
beat,1,1966
party,1,1966
wig,1,1966
sneaker,1,1966
li,1,1966
l,1,1966
henry,1,1966
stew,1,1966
front,1,1966
seesaw,1,1966
birdie,1,1966
twinkling,1,1966
sherry,1,1966
bobby,1,1966
marsha,1,1966
masquerading,1,1966
contemplating,1,1966
heaven,1,1966
likehook,1,1966
kicked,1,1966
trickin,1,1966
hill,1,1966
blossom,1,1966
gold,1,1966
lara,1,1966
againyou,1,1966
ruby,1,1966
tempt,1,1966
sat,1,1966
placed,1,1966
wanting,1,1966
temptation,1,1966
flowing,1,1966
strip,1,1966
push,1,1966
conscience,1,1966
aside,1,1966
danced,1,1966
reflection,1,1966
wedding,1,1966
strange,1,1966
homeyou,1,1966
tinker,1,1966
carrin,1,1966
pot,1,1966
followin,1,1966
sorrow,1,1966
onliness,1,1966
worked,1,1966
miller,1,1966
wheel,1,1966
grinding,1,1966
color,1,1966
shinin,1,1966
apologise,1,1966
johnny,1,1966
frank,1,1966
jim,1,1966
position,1,1966
competition,1,1966
likehey,1,1966
whatever,1,1966
sings,1,1966
cafe,1,1966
wealth,1,1966
bird,1,1966
pulled,1,1966
promised,1,1966
journeyed,1,1966
fell,1,1966
orleans,1,1966
rawls,1,1966
thrill,1,1966
rough,1,1966
tough,1,1966
lov,1,1966
mystry,1,1966
explain,1,1966
heh,1,1966
knock,1,1966
dwell,1,1966
exists,1,1966
wool,1,1966
likebridge,1,1966
hal,1,1966
famous,1,1966
dude,1,1966
rocky,1,1966
scratchin,1,1966
outro,1,1966
artistic,1,1966
flavor,1,1966
reelin,1,1966
whoa,1,1966
dean,1,1966
floor,1,1966
buck,1,1966
luck,1,1966
brave,1,1966
ante,1,1966
morir,1,1966
del,1,1966
alma,1,1966
ciervo,1,1966
herido,1,1966
busca,1,1966
monte,1,1966
amparo,1,1966
truthful,1,1966
palm,1,1966
flaming,1,1966
crimson,1,1966
wounded,1,1966
fawn,1,1966
seeking,1,1966
refuge,1,1966
forest,1,1966
earth,1,1966
fate,1,1966
mountain,1,1966
background,1,1966
arroyo,1,1966
sierra,1,1966
complace,1,1966
m,1,1966
mar,1,1966
snap,1,1966
flip,1,1966
wiggle,1,1966
wonderful,1,1966
likejust,1,1966
pony,1,1966
bony,1,1966
maronie,1,1966
mash,1,1966
potato,1,1966
hip,1,1966
backbone,1,1966
likena,1,1966
oow,1,1966
twistin,1,1966
noon,1,1966
lingering,1,1966
mamayou,1,1966
shall,1,1966
likewoman,1,1966
forsake,1,1966
asleep,1,1966
weary,1,1966
candy,1,1966
compete,1,1966
wildest,1,1966
craziest,1,1966
ray,1,1966
add,1,1966
kinda,1,1966
paint,1,1966
sweeter,1,1966
sugar,1,1966
hustling,1,1966
mob,1,1966
poundin,1,1966
drain,1,1966
tradin,1,1966
livin,1,1966
troubled,1,1966
slippin,1,1966
worthwhile,1,1966
intend,1,1966
blind,1,1966
lends,1,1966
chasin,1,1966
chattin,1,1966
ticklin,1,1966
fancy,1,1966
pourin,1,1966
charm,1,1966
demand,1,1966
knockin,1,1966
climbin,1,1966
hubby,1,1966
mouse,1,1966
bachelor,1,1966
itchy,1,1966
sho,1,1966
chicken,1,1966
bout,1,1966
breakin,1,1966
robbin,1,1966
wonyou,1,1966
beneath,1,1966
aboard,1,1966
mister,1,1966
boatswain,1,1966
sergeant,1,1966
drop,1,1966
paul,1,1966
revere,1,1966
raider,1,1966
mann,1,1966
cynthia,1,1966
weil,1,1966
intro,1,1966
tick,1,1966
likechorus,1,1966
waste,1,1966
bridge,1,1966
ace,1,1966
tab,1,1966
andrew,1,1966
rogers,1,1966
shape,1,1966
teach,1,1966
despise,1,1966
wise,1,1966
frame,1,1966
passing,1,1966
destroy,1,1966
desert,1,1966
disgrace,1,1966
curse,1,1966
fault,1,1966
gather,1,1966
tale,1,1966
tribulation,1,1966
vague,1,1966
sickness,1,1966
masquerade,1,1966
neighbor,1,1966
reality,1,1966
gassed,1,1966
flaccid,1,1966
flung,1,1966
psychodramas,1,1966
trauma,1,1966
unsung,1,1966
scar,1,1966
stain,1,1966
remains,1,1966
waking,1,1966
reflect,1,1966
mercy,1,1966
perfume,1,1966
chanel,1,1966
finest,1,1966
hi,1,1966
skinny,1,1966
humdinger,1,1966
evening,1,1966
ahh,1,1966
ayy,1,1966
sock,1,1966
belong,1,1966
spent,1,1966
spending,1,1966
fear,1,1966
bringing,1,1966
mistake,1,1966
weak,1,1966
pouring,1,1966
remind,1,1966
lik,1,1966
grinnin,1,1966
spinnin,1,1966
summertime,1,1966
nigh,1,1966
carefree,1,1966
kissin,1,1966
overdue,1,1966
weatherman,1,1966
nine,1,1966
round,1,1966
punctuality,1,1966
tea,1,1966
councilors,1,1966
foreign,1,1966
suave,1,1966
backyard,1,1966
fag,1,1966
sweat,1,1966
loot,1,1966
pater,1,1966
stock,1,1966
regatta,1,1966
adores,1,1966
matrimonial,1,1966
stake,1,1966
love,433,1967
oh,216,1967
baby,204,1967
like,135,1967
girl,132,1967
need,121,1967
know,115,1967
got,112,1967
get,106,1967
see,98,1967
little,96,1967
might,94,1967
yeah,91,1967
also,88,1967
hey,87,1967
come,81,1967
time,78,1967
bit,73,1967
ta,68,1967
go,68,1967
day,66,1967
back,59,1967
never,57,1967
night,57,1967
keep,57,1967
ooh,57,1967
ai,56,1967
na,56,1967
say,55,1967
could,54,1967
ca,53,1967
world,53,1967
man,52,1967
mile,51,1967
want,49,1967
said,48,1967
way,48,1967
gone,46,1967
mind,46,1967
look,46,1967
let,44,1967
take,44,1967
much,44,1967
one,44,1967
jimmy,44,1967
soul,43,1967
good,42,1967
tell,42,1967
gon,41,1967
away,40,1967
eye,39,1967
dream,38,1967
find,38,1967
lonely,36,1967
lifting,36,1967
gim,35,1967
made,35,1967
still,34,1967
care,33,1967
everything,33,1967
long,32,1967
life,32,1967
would,31,1967
heart,30,1967
kind,30,1967
higher,29,1967
happy,29,1967
mack,29,1967
around,28,1967
must,27,1967
flower,27,1967
play,27,1967
live,26,1967
sunday,26,1967
loving,26,1967
another,25,1967
please,25,1967
thing,25,1967
better,25,1967
right,24,1967
bernadette,24,1967
make,23,1967
think,23,1967
always,23,1967
feel,23,1967
hurry,23,1967
last,22,1967
today,22,1967
every,22,1967
together,22,1967
ba,22,1967
really,22,1967
valley,22,1967
try,21,1967
home,21,1967
well,21,1967
everybody,21,1967
sound,21,1967
soon,21,1967
hand,21,1967
woman,21,1967
name,20,1967
face,20,1967
crowded,20,1967
nothing,20,1967
stop,20,1967
ever,19,1967
lose,19,1967
alone,19,1967
lovin,19,1967
mine,19,1967
knew,19,1967
mean,19,1967
sweet,19,1967
georgy,19,1967
give,18,1967
fire,18,1967
head,18,1967
hold,18,1967
found,18,1967
going,18,1967
used,18,1967
somebody,18,1967
wan,17,1967
boy,17,1967
enough,17,1967
wrong,16,1967
light,16,1967
dance,16,1967
something,16,1967
game,16,1967
pleasant,16,1967
pa,16,1967
sky,15,1967
listen,15,1967
TRUE,15,1967
believer,15,1967
wo,15,1967
red,15,1967
people,15,1967
alright,15,1967
lord,15,1967
sure,15,1967
green,15,1967
rhythm,15,1967
carousel,15,1967
beat,15,1967
thank,14,1967
high,14,1967
without,14,1967
nothin,14,1967
show,14,1967
old,14,1967
ah,14,1967
music,14,1967
leave,13,1967
happened,13,1967
street,13,1967
coming,13,1967
sight,13,1967
pretty,13,1967
took,13,1967
yes,13,1967
sleep,13,1967
beautiful,13,1967
sign,13,1967
glad,13,1967
forget,13,1967
carrie,13,1967
anne,13,1967
broadway,13,1967
rather,12,1967
put,12,1967
saw,12,1967
fly,12,1967
matter,12,1967
song,12,1967
honey,12,1967
side,12,1967
ready,12,1967
anyway,12,1967
hard,12,1967
fun,12,1967
low,12,1967
new,12,1967
turned,12,1967
tonight,12,1967
men,12,1967
baron,12,1967
start,11,1967
windy,11,1967
moment,11,1967
cloud,11,1967
place,11,1967
blue,11,1967
heaven,11,1967
understand,11,1967
arm,11,1967
sock,11,1967
walk,11,1967
die,11,1967
inside,11,1967
balloon,11,1967
tear,11,1967
forever,11,1967
golden,11,1967
run,11,1967
soulfinger,11,1967
easy,10,1967
foot,10,1967
end,10,1967
lot,10,1967
seems,10,1967
seem,10,1967
city,10,1967
touch,10,1967
left,10,1967
kiss,10,1967
whole,10,1967
grow,10,1967
goodbye,10,1967
feeling,10,1967
change,10,1967
behind,10,1967
boat,10,1967
came,10,1967
hang,10,1967
hello,10,1967
hurt,10,1967
anymore,10,1967
done,10,1967
open,10,1967
hair,10,1967
uptight,10,1967
someone,9,1967
train,9,1967
mama,9,1967
anything,9,1967
thought,9,1967
rain,9,1967
stand,9,1967
even,9,1967
worry,9,1967
yet,9,1967
ask,9,1967
ya,9,1967
deep,9,1967
u,9,1967
may,9,1967
grass,9,1967
everywhere,9,1967
alfie,9,1967
whisper,9,1967
la,9,1967
lane,9,1967
bloody,9,1967
letter,8,1967
spend,8,1967
remember,8,1967
billie,8,1967
joe,8,1967
year,8,1967
meant,8,1967
else,8,1967
tried,8,1967
tryin,8,1967
set,8,1967
line,8,1967
star,8,1967
call,8,1967
fine,8,1967
nobody,8,1967
instead,8,1967
trying,8,1967
fool,8,1967
along,8,1967
cry,8,1967
ha,8,1967
turn,8,1967
darling,8,1967
sing,8,1967
sent,8,1967
trouble,8,1967
queen,8,1967
mercy,8,1967
smiling,8,1967
penny,8,1967
anybody,8,1967
telling,7,1967
best,7,1967
friend,7,1967
learn,7,1967
wrote,7,1967
door,7,1967
died,7,1967
everyone,7,1967
doubt,7,1967
saying,7,1967
though,7,1967
groovin,7,1967
sunny,7,1967
talk,7,1967
huh,7,1967
real,7,1967
bring,7,1967
pray,7,1967
running,7,1967
respect,7,1967
loved,7,1967
mountain,7,1967
livin,7,1967
floor,7,1967
hour,7,1967
step,7,1967
sun,7,1967
lost,7,1967
release,7,1967
sometimes,7,1967
hear,7,1967
bad,7,1967
believe,7,1967
score,7,1967
dedicated,7,1967
funky,7,1967
everlasting,7,1967
mirage,7,1967
tale,6,1967
ticket,6,1967
fast,6,1967
sleepy,6,1967
yesterday,6,1967
child,6,1967
heard,6,1967
trippin,6,1967
smilin,6,1967
reachin,6,1967
capture,6,1967
lie,6,1967
seemed,6,1967
trace,6,1967
two,6,1967
tight,6,1967
whenever,6,1967
anyone,6,1967
meet,6,1967
god,6,1967
trust,6,1967
stay,6,1967
hide,6,1967
told,6,1967
cause,6,1967
thinking,6,1967
pride,6,1967
tuesday,6,1967
miss,6,1967
phone,6,1967
happening,6,1967
gettin,6,1967
reality,6,1967
near,6,1967
lip,6,1967
cold,6,1967
da,6,1967
shade,6,1967
although,6,1967
work,6,1967
far,6,1967
silence,6,1967
ear,6,1967
knock,6,1967
ten,6,1967
part,6,1967
went,6,1967
western,6,1967
union,6,1967
california,6,1967
close,6,1967
break,6,1967
cheer,6,1967
river,6,1967
outta,6,1967
subway,6,1967
money,5,1967
brother,5,1967
walked,5,1967
choctaw,5,1967
ridge,5,1967
tallahatchie,5,1967
bridge,5,1967
papa,5,1967
five,5,1967
forty,5,1967
pie,5,1967
somethin,5,1967
caught,5,1967
gave,5,1967
chance,5,1967
wait,5,1967
afternoon,5,1967
laugh,5,1967
uh,5,1967
fall,5,1967
rock,5,1967
build,5,1967
first,5,1967
someday,5,1967
hope,5,1967
ooo,5,1967
spotlight,5,1967
singing,5,1967
king,5,1967
mistake,5,1967
fella,5,1967
many,5,1967
room,5,1967
gee,5,1967
sail,5,1967
free,5,1967
incense,5,1967
peppermint,5,1967
catch,5,1967
ring,5,1967
dear,5,1967
darlin,5,1967
woke,5,1967
suddenly,5,1967
riding,5,1967
precious,5,1967
joy,5,1967
sit,5,1967
wear,5,1967
round,5,1967
later,5,1967
guy,5,1967
million,5,1967
reflection,5,1967
chasing,5,1967
beside,5,1967
pouring,5,1967
doo,5,1967
tomorrow,5,1967
brain,5,1967
plan,5,1967
ho,5,1967
eighty,5,1967
wide,5,1967
ole,5,1967
hmm,5,1967
jean,5,1967
daydream,5,1967
homecoming,5,1967
perfume,4,1967
leaving,4,1967
strong,4,1967
moon,4,1967
eat,4,1967
news,4,1967
shame,4,1967
apple,4,1967
young,4,1967
water,4,1967
wing,4,1967
use,4,1967
evening,4,1967
imagine,4,1967
belong,4,1967
weather,4,1967
closer,4,1967
alive,4,1967
quite,4,1967
warm,4,1967
broke,4,1967
reach,4,1967
holding,4,1967
beating,4,1967
guess,4,1967
tree,4,1967
nowhere,4,1967
standing,4,1967
twice,4,1967
speaking,4,1967
constantly,4,1967
expressway,4,1967
clear,4,1967
pumpkin,4,1967
smiled,4,1967
dead,4,1967
choose,4,1967
win,4,1967
bright,4,1967
ruby,4,1967
shall,4,1967
loneliness,4,1967
exactly,4,1967
happen,4,1967
hurting,4,1967
saved,4,1967
woah,4,1967
truth,4,1967
morning,4,1967
crowd,4,1967
called,4,1967
miller,4,1967
ghostly,4,1967
whiter,4,1967
pale,4,1967
ride,4,1967
clean,4,1967
bed,4,1967
control,4,1967
changing,4,1967
wake,4,1967
cup,4,1967
runneth,4,1967
chase,4,1967
serenade,4,1967
finally,4,1967
searching,4,1967
half,4,1967
beneath,4,1967
four,4,1967
magic,4,1967
groove,4,1967
walking,4,1967
dawn,4,1967
played,4,1967
friday,4,1967
shake,4,1967
foolish,4,1967
drum,4,1967
pounding,4,1967
germany,4,1967
twenty,4,1967
thirty,4,1967
fifty,4,1967
rollin,4,1967
realize,4,1967
chorus,4,1967
smile,4,1967
wanted,3,1967
sir,3,1967
taught,3,1967
weak,3,1967
return,3,1967
aeroplane,3,1967
mister,3,1967
house,3,1967
wipe,3,1967
mornin,3,1967
jumped,3,1967
sense,3,1967
nice,3,1967
since,3,1967
goin,3,1967
spring,3,1967
drop,3,1967
air,3,1967
disappointment,3,1967
pain,3,1967
untrue,3,1967
liar,3,1967
spoil,3,1967
stupid,3,1967
toss,3,1967
dice,3,1967
doin,3,1967
ecstasy,3,1967
endlessly,3,1967
raise,3,1967
mess,3,1967
goal,3,1967
tumble,3,1967
ground,3,1967
askin,3,1967
sweeter,3,1967
babe,3,1967
tired,3,1967
showed,3,1967
tenderly,3,1967
passing,3,1967
tough,3,1967
somehow,3,1967
innocence,3,1967
drag,3,1967
cheating,3,1967
meeting,3,1967
great,3,1967
otis,3,1967
brown,3,1967
rush,3,1967
started,3,1967
ahead,3,1967
road,3,1967
comin,3,1967
brought,3,1967
learned,3,1967
rope,3,1967
wonder,3,1967
peach,3,1967
cut,3,1967
view,3,1967
darkest,3,1967
faith,3,1967
beware,3,1967
afraid,3,1967
sugar,3,1967
lead,3,1967
feelin,3,1967
apart,3,1967
guide,3,1967
finger,3,1967
liveget,3,1967
oooh,3,1967
reason,3,1967
mirror,3,1967
treat,3,1967
boogaloo,3,1967
dog,3,1967
whatever,3,1967
wall,3,1967
lyin,3,1967
three,3,1967
reaching,3,1967
getting,3,1967
shore,3,1967
looking,3,1967
town,3,1967
lay,3,1967
especially,3,1967
talking,3,1967
deceived,3,1967
small,3,1967
beatles,3,1967
sitting,3,1967
simply,3,1967
move,3,1967
hush,3,1967
fallin,3,1967
gold,3,1967
kissin,3,1967
mellow,3,1967
mmm,3,1967
likei,3,1967
past,3,1967
banker,3,1967
suburban,3,1967
meanwhile,3,1967
summer,3,1967
blessed,3,1967
telegram,3,1967
lesson,3,1967
fight,3,1967
count,3,1967
prayer,3,1967
maybe,3,1967
monday,3,1967
hot,3,1967
everyday,3,1967
sorry,3,1967
big,3,1967
pretend,3,1967
mother,3,1967
medicine,3,1967
alice,3,1967
spree,3,1967
surprise,3,1967
lasting,3,1967
dig,3,1967
sittin,3,1967
trickled,3,1967
cheek,3,1967
ran,3,1967
often,3,1967
elephant,3,1967
ohh,3,1967
relaxation,3,1967
nail,2,1967
across,2,1967
thousand,2,1967
dusty,2,1967
dinner,2,1967
stopped,2,1967
macallister,2,1967
pas,2,1967
picture,2,1967
talkin,2,1967
touched,2,1967
bite,2,1967
preacher,2,1967
looked,2,1967
store,2,1967
rainbow,2,1967
stormy,2,1967
flash,2,1967
haunted,2,1967
le,2,1967
needed,2,1967
hesitate,2,1967
wallow,2,1967
mire,2,1967
become,2,1967
funeral,2,1967
pyre,2,1967
drink,2,1967
meaning,2,1967
late,2,1967
fill,2,1967
dime,2,1967
ease,2,1967
movin,2,1967
avenue,2,1967
spending,2,1967
arrived,2,1967
stare,2,1967
leaf,2,1967
speak,2,1967
whoa,2,1967
sweetheart,2,1967
inspiration,2,1967
appreciation,2,1967
worship,2,1967
adore,2,1967
bug,2,1967
message,2,1967
somewhere,2,1967
wilson,2,1967
pickett,2,1967
redding,2,1967
james,2,1967
shower,2,1967
affection,2,1967
direction,2,1967
front,2,1967
heh,2,1967
grab,2,1967
desire,2,1967
asked,2,1967
seek,2,1967
hiding,2,1967
changed,2,1967
grown,2,1967
anywhere,2,1967
escape,2,1967
anytime,2,1967
sneak,2,1967
careful,2,1967
marry,2,1967
roam,2,1967
dock,2,1967
fish,2,1967
knife,2,1967
cripplin,2,1967
mankind,2,1967
define,2,1967
occasion,2,1967
persuasion,2,1967
clutter,2,1967
color,2,1967
throw,2,1967
slip,2,1967
field,2,1967
cool,2,1967
shelf,2,1967
puppet,2,1967
string,2,1967
likelet,2,1967
fell,2,1967
closed,2,1967
knowing,2,1967
fade,2,1967
battle,2,1967
resistance,2,1967
future,2,1967
tender,2,1967
felt,2,1967
secure,2,1967
detour,2,1967
known,2,1967
shown,2,1967
woohoo,2,1967
waste,2,1967
sin,2,1967
living,2,1967
happiness,2,1967
laughter,2,1967
given,2,1967
within,2,1967
hollow,2,1967
laughing,2,1967
jumping,2,1967
slow,2,1967
radio,2,1967
sunlight,2,1967
memory,2,1967
making,2,1967
stronger,2,1967
longer,2,1967
starlight,2,1967
flew,2,1967
tray,2,1967
straightway,2,1967
likeyou,2,1967
reflects,2,1967
vain,2,1967
tasted,2,1967
dust,2,1967
sat,2,1967
horse,2,1967
racing,2,1967
nearer,2,1967
begging,2,1967
knee,2,1967
meyou,2,1967
pity,2,1967
shadow,2,1967
nicer,2,1967
silver,2,1967
waiting,2,1967
februar,2,1967
april,2,1967
herman,2,1967
hermit,2,1967
mai,2,1967
monkees,2,1967
august,2,1967
september,2,1967
oktober,2,1967
dezember,2,1967
crept,2,1967
lover,2,1967
carefully,2,1967
club,2,1967
crazy,2,1967
blind,2,1967
lifted,2,1967
lift,2,1967
barber,2,1967
pleasure,2,1967
strange,2,1967
fireman,2,1967
selling,2,1967
surely,2,1967
dark,2,1967
winter,2,1967
knocking,2,1967
sad,2,1967
sand,2,1967
upside,2,1967
school,2,1967
simple,2,1967
older,2,1967
teacher,2,1967
bread,2,1967
scene,2,1967
wanting,2,1967
razor,2,1967
tv,2,1967
numb,2,1967
leg,2,1967
nightclub,2,1967
charcoal,2,1967
status,2,1967
symbol,2,1967
land,2,1967
comfort,2,1967
ahh,2,1967
toy,2,1967
expensive,2,1967
short,2,1967
sweat,2,1967
handle,2,1967
lucky,2,1967
shining,2,1967
highway,2,1967
pill,2,1967
white,2,1967
knight,2,1967
feed,2,1967
needing,2,1967
war,2,1967
car,2,1967
black,2,1967
snoopy,2,1967
trick,2,1967
fired,2,1967
double,2,1967
filled,2,1967
bride,2,1967
denied,2,1967
shine,2,1967
roll,2,1967
crystal,2,1967
image,2,1967
verse,2,1967
stampeded,2,1967
empty,2,1967
chip,2,1967
davy,2,1967
second,2,1967
doorway,2,1967
mary,2,1967
cherry,2,1967
sweetly,2,1967
oak,2,1967
poke,2,1967
choke,2,1967
schoolgirl,1,1967
biting,1,1967
taken,1,1967
crayon,1,1967
write,1,1967
soar,1,1967
closing,1,1967
book,1,1967
third,1,1967
june,1,1967
delta,1,1967
choppin,1,1967
cotton,1,1967
balin,1,1967
hay,1,1967
hollered,1,1967
passed,1,1967
pea,1,1967
lick,1,1967
biscuit,1,1967
acre,1,1967
lower,1,1967
plow,1,1967
anyhow,1,1967
recollected,1,1967
tom,1,1967
frog,1,1967
carroll,1,1967
county,1,1967
church,1,1967
sawmill,1,1967
appetite,1,1967
cookin,1,1967
single,1,1967
taylor,1,1967
dropped,1,1967
pleased,1,1967
throwin,1,1967
married,1,1967
becky,1,1967
thompson,1,1967
bought,1,1967
tupelo,1,1967
virus,1,1967
pickin,1,1967
muddy,1,1967
peekin,1,1967
stairway,1,1967
callin,1,1967
lighter,1,1967
bendin,1,1967
fairy,1,1967
givin,1,1967
sunshine,1,1967
someplace,1,1967
afterwards,1,1967
quiet,1,1967
despise,1,1967
practice,1,1967
clever,1,1967
invest,1,1967
pardon,1,1967
compare,1,1967
kneel,1,1967
roof,1,1967
kick,1,1967
party,1,1967
soulyou,1,1967
behave,1,1967
watch,1,1967
propers,1,1967
whip,1,1967
runnin,1,1967
born,1,1967
lil,1,1967
childhood,1,1967
wore,1,1967
hightop,1,1967
shoe,1,1967
shirt,1,1967
tail,1,1967
suzy,1,1967
pigtail,1,1967
disapproved,1,1967
magnolia,1,1967
blossomed,1,1967
grew,1,1967
thick,1,1967
thin,1,1967
chicken,1,1967
fever,1,1967
crumbles,1,1967
stevie,1,1967
